Replica	Script	Step	Status	Participant	Age	Sex	Education	Knowledge Area	Contact Me	Withdraw	Task Type	Section	Function	Sample Type	Oracle	Predicted	Response	Start	Finish	User Agent	Comments
os2	3	22	COMPLETED	masked@email.br	28	Prefiro não informar	Ensino superior incompleto	Ciências Exatas e da Terra	True	False	TT04	Section 1 - Bar Charts diagram	go	/os2/7/go/barsgrid/last/common/38	1	1	1	1713291371660	1713291375770	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0	
os2	3	23	COMPLETED	masked@email.br	28	Prefiro não informar	Ensino superior incompleto	Ciências Exatas e da Terra	True	False	TT04	Section 1 - Bar Charts diagram	go	/os2/7/go/barsgrid/last/right/51	2	2	3	1713291376710	1713291386020	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0	
os2	3	24	COMPLETED	masked@email.br	28	Prefiro não informar	Ensino superior incompleto	Ciências Exatas e da Terra	True	False	TT04	Section 1 - Bar Charts diagram	go	/os2/7/go/barsgrid/last/right/98	2	2	2	1713291386945	1713291390594	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0	
os2	3	25	COMPLETED	masked@email.br	28	Prefiro não informar	Ensino superior incompleto	Ciências Exatas e da Terra	True	False	TT04	Section 1 - Bar Charts diagram	go	/os2/7/go/barsgrid/last/repeat/115	3	3	3	1713291390986	1713291394490	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0	
os2	3	26	COMPLETED	masked@email.br	28	Prefiro não informar	Ensino superior incompleto	Ciências Exatas e da Terra	True	False	TT04	Section 1 - Bar Charts diagram	go	/os2/7/go/barsgrid/last/repeat/38	1	1	1	1713291394900	1713291401437	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0	
os2	4	1	COMPLETED						False	False	TT03	Section 0 - Bar Charts diagram	instruction	/os2/0/instruction/barsgrid/first/common	0	0	0	1711019573793	1711020059663		
os2	4	2	COMPLETED						False	False	TT04	Section 0 - Bar Charts diagram	warmup	/os2/1/warmup/barsgrid/first/common/49	1	1	1	1711020060798	1711020081662		
os2	4	3	COMPLETED						False	False	TT04	Section 0 - Bar Charts diagram	warmup	/os2/1/warmup/barsgrid/first/common/82	2	2	2	1711020082487	1711020131672		
os2	4	4	COMPLETED						False	False	TT04	Section 0 - Bar Charts diagram	warmup	/os2/1/warmup/barsgrid/first/common/104	3	3	3	1711020132486	1711020150023		
os2	4	5	COMPLETED						False	False	TT03	Section 0 - Bar Charts diagram	set-ready	/os2/2/set-ready/barsgrid/first/common	0	0	0	1711020150282	1711020156751		
os2	4	6	COMPLETED						False	False	TT04	Section 0 - Bar Charts diagram	go	/os2/3/go/barsgrid/first/left/95	2	2	2	1711020157564	1711020235854		
os2	4	7	COMPLETED						False	False	TT04	Section 0 - Bar Charts diagram	go	/os2/3/go/barsgrid/first/left/84	2	3	2	1711020236976	1711020307895		
os2	4	8	COMPLETED						False	False	TT04	Section 0 - Bar Charts diagram	go	/os2/3/go/barsgrid/first/common/115	3	3	3	1711020308735	1711020335967		
os2	4	9	COMPLETED						False	False	TT04	Section 0 - Bar Charts diagram	go	/os2/3/go/barsgrid/first/common/38	1	1	1	1711020336781	1711020357591		
os2	4	10	COMPLETED						False	False	TT04	Section 0 - Bar Charts diagram	go	/os2/3/go/barsgrid/first/right/51	2	2	3	1711020358410	1711021202007		
os2	4	11	COMPLETED						False	False	TT04	Section 0 - Bar Charts diagram	go	/os2/3/go/barsgrid/first/right/98	2	2	2	1711021203123	1711021281383		
os2	4	12	COMPLETED						False	False	TT04	Section 0 - Bar Charts diagram	go	/os2/3/go/barsgrid/first/repeat/115	3	3	3	1711021281964	1711021293288		
os2	4	13	COMPLETED						False	False	TT04	Section 0 - Bar Charts diagram	go	/os2/3/go/barsgrid/first/repeat/38	1	1	1	1711021293551	1711021306008		
os2	4	14	COMPLETED						False	False	TT03	Section 1 - Polygrid  diagram	instruction	/os2/4/instruction/polygrid/last/common	0	0	0	1711021307062	1711021516336		
os2	4	15	COMPLETED						False	False	TT04	Section 1 - Polygrid  diagram	warmup	/os2/5/warmup/polygrid/last/common/49	1	1	1	1711021517747	1711021524719		
os2	4	16	COMPLETED						False	False	TT04	Section 1 - Polygrid  diagram	warmup	/os2/5/warmup/polygrid/last/common/82	2	2	2	1711021525814	1711021534721		
os2	4	17	COMPLETED						False	False	TT04	Section 1 - Polygrid  diagram	warmup	/os2/5/warmup/polygrid/last/common/104	3	3	3	1711021535826	1711021540225		
os2	4	18	COMPLETED						False	False	TT03	Section 1 - Polygrid  diagram	set-ready	/os2/6/set-ready/polygrid/last/common	0	0	0	1711021540476	1711021543248		
os2	4	19	COMPLETED						False	False	TT04	Section 1 - Polygrid  diagram	go	/os2/7/go/polygrid/last/left/95	2	2	2	1711021544345	1711021549041		
os2	4	20	COMPLETED						False	False	TT04	Section 1 - Polygrid  diagram	go	/os2/7/go/polygrid/last/left/84	2	3	2	1711021550134	1711021589264		
os2	4	21	COMPLETED						False	False	TT04	Section 1 - Polygrid  diagram	go	/os2/7/go/polygrid/last/common/115	3	3	3	1711021590356	1711021592624		
os2	4	22	COMPLETED						False	False	TT04	Section 1 - Polygrid  diagram	go	/os2/7/go/polygrid/last/common/38	1	1	1	1711021593721	1711021596176		
os2	4	23	COMPLETED						False	False	TT04	Section 1 - Polygrid  diagram	go	/os2/7/go/polygrid/last/right/51	2	2	2	1711021597260	1711021608385		
os2	4	24	COMPLETED						False	False	TT04	Section 1 - Polygrid  diagram	go	/os2/7/go/polygrid/last/right/98	2	2	2	1711021609492	1711021728855		
os2	4	25	COMPLETED						False	False	TT04	Section 1 - Polygrid  diagram	go	/os2/7/go/polygrid/last/repeat/115	3	3	3	1711021729576	1711021732593		
os2	4	26	COMPLETED						False	False	TT04	Section 1 - Polygrid  diagram	go	/os2/7/go/polygrid/last/repeat/38	1	1	1	1711021732937	1711021735712		
os2	5	1	COMPLETED	masked@email.br	22	Masculino	Ensino superior incompleto	Ciências Exatas e da Terra	True	False	TT03	Section 0 - Polygrid  diagram	instruction	/os2/0/instruction/polygrid/first/common	0	0	0	1715107623714	1715107852260	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 OPR/107.0.0.0	
os2	5	2	COMPLETED	masked@email.br	22	Masculino	Ensino superior incompleto	Ciências Exatas e da Terra	True	False	TT04	Section 0 - Polygrid  diagram	warmup	/os2/1/warmup/polygrid/first/common/49	1	1	1	1715107853907	1715107867212	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 OPR/107.0.0.0	
os2	5	3	COMPLETED	masked@email.br	22	Masculino	Ensino superior incompleto	Ciências Exatas e da Terra	True	False	TT04	Section 0 - Polygrid  diagram	warmup	/os2/1/warmup/polygrid/first/common/82	2	2	2	1715107868614	1715107873948	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 OPR/107.0.0.0	
os2	5	4	COMPLETED	masked@email.br	22	Masculino	Ensino superior incompleto	Ciências Exatas e da Terra	True	False	TT04	Section 0 - Polygrid  diagram	warmup	/os2/1/warmup/polygrid/first/common/104	3	3	3	1715107875476	1715107878580	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 OPR/107.0.0.0	
os2	5	5	COMPLETED	masked@email.br	22	Masculino	Ensino superior incompleto	Ciências Exatas e da Terra	True	False	TT03	Section 0 - Polygrid  diagram	set-ready	/os2/2/set-ready/polygrid/first/common	0	0	0	1715107878857	1715107882764	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 OPR/107.0.0.0	
os2	5	6	COMPLETED	masked@email.br	22	Masculino	Ensino superior incompleto	Ciências Exatas e da Terra	True	False	TT04	Section 0 - Polygrid  diagram	go	/os2/3/go/polygrid/first/left/54	2	2	2	1715107884183	1715107907956	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 OPR/107.0.0.0	
os2	5	7	COMPLETED	masked@email.br	22	Masculino	Ensino superior incompleto	Ciências Exatas e da Terra	True	False	TT04	Section 0 - Polygrid  diagram	go	/os2/3/go/polygrid/first/left/23	1	1	1	1715107909271	1715107912084	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 OPR/107.0.0.0	
os2	5	8	COMPLETED	masked@email.br	22	Masculino	Ensino superior incompleto	Ciências Exatas e da Terra	True	False	TT04	Section 0 - Polygrid  diagram	go	/os2/3/go/polygrid/first/common/115	3	3	3	1715107913470	1715107915940	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 OPR/107.0.0.0	
os2	5	9	COMPLETED	masked@email.br	22	Masculino	Ensino superior incompleto	Ciências Exatas e da Terra	True	False	TT04	Section 0 - Polygrid  diagram	go	/os2/3/go/polygrid/first/common/38	1	1	1	1715107917301	1715107919788	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 OPR/107.0.0.0	
os2	5	10	COMPLETED	masked@email.br	22	Masculino	Ensino superior incompleto	Ciências Exatas e da Terra	True	False	TT04	Section 0 - Polygrid  diagram	go	/os2/3/go/polygrid/first/right/13	1	1	1	1715107921146	1715107923709	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 OPR/107.0.0.0	
os2	5	11	COMPLETED	masked@email.br	22	Masculino	Ensino superior incompleto	Ciências Exatas e da Terra	True	False	TT04	Section 0 - Polygrid  diagram	go	/os2/3/go/polygrid/first/right/41	1	1	1	1715107925037	1715107927644	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 OPR/107.0.0.0	
os2	5	12	COMPLETED	masked@email.br	22	Masculino	Ensino superior incompleto	Ciências Exatas e da Terra	True	False	TT04	Section 0 - Polygrid  diagram	go	/os2/3/go/polygrid/first/repeat/115	3	3	3	1715107928081	1715107932076	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 OPR/107.0.0.0	
os2	5	13	COMPLETED	masked@email.br	22	Masculino	Ensino superior incompleto	Ciências Exatas e da Terra	True	False	TT04	Section 0 - Polygrid  diagram	go	/os2/3/go/polygrid/first/repeat/38	1	1	1	1715107932479	1715107935228	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 OPR/107.0.0.0	
os2	5	14	COMPLETED	masked@email.br	22	Masculino	Ensino superior incompleto	Ciências Exatas e da Terra	True	False	TT03	Section 1 - Bar Charts diagram	instruction	/os2/4/instruction/barsgrid/last/common	0	0	0	1715107936955	1715107961948	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 OPR/107.0.0.0	
os2	5	15	COMPLETED	masked@email.br	22	Masculino	Ensino superior incompleto	Ciências Exatas e da Terra	True	False	TT04	Section 1 - Bar Charts diagram	warmup	/os2/5/warmup/barsgrid/last/common/49	1	1	1	1715107962858	1715107974828	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 OPR/107.0.0.0	
os2	5	16	COMPLETED	masked@email.br	22	Masculino	Ensino superior incompleto	Ciências Exatas e da Terra	True	False	TT04	Section 1 - Bar Charts diagram	warmup	/os2/5/warmup/barsgrid/last/common/82	2	2	2	1715107975840	1715107985908	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 OPR/107.0.0.0	
os2	5	17	COMPLETED	masked@email.br	22	Masculino	Ensino superior incompleto	Ciências Exatas e da Terra	True	False	TT04	Section 1 - Bar Charts diagram	warmup	/os2/5/warmup/barsgrid/last/common/104	3	3	3	1715107987001	1715107989724	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 OPR/107.0.0.0	
os2	5	18	COMPLETED	masked@email.br	22	Masculino	Ensino superior incompleto	Ciências Exatas e da Terra	True	False	TT03	Section 1 - Bar Charts diagram	set-ready	/os2/6/set-ready/barsgrid/last/common	0	0	0	1715107990046	1715107991092	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 OPR/107.0.0.0	
os2	5	19	COMPLETED	masked@email.br	22	Masculino	Ensino superior incompleto	Ciências Exatas e da Terra	True	False	TT04	Section 1 - Bar Charts diagram	go	/os2/7/go/barsgrid/last/left/54	2	2	2	1715107992123	1715107996724	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 OPR/107.0.0.0	
os2	5	20	COMPLETED	masked@email.br	22	Masculino	Ensino superior incompleto	Ciências Exatas e da Terra	True	False	TT04	Section 1 - Bar Charts diagram	go	/os2/7/go/barsgrid/last/left/23	1	1	1	1715107997754	1715108000044	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 OPR/107.0.0.0	
os2	5	21	COMPLETED	masked@email.br	22	Masculino	Ensino superior incompleto	Ciências Exatas e da Terra	True	False	TT04	Section 1 - Bar Charts diagram	go	/os2/7/go/barsgrid/last/common/115	3	3	3	1715108001133	1715108004836	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 OPR/107.0.0.0	
os2	5	22	COMPLETED	masked@email.br	22	Masculino	Ensino superior incompleto	Ciências Exatas e da Terra	True	False	TT04	Section 1 - Bar Charts diagram	go	/os2/7/go/barsgrid/last/common/38	1	1	1	1715108005945	1715108009212	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 OPR/107.0.0.0	
os2	5	23	COMPLETED	masked@email.br	22	Masculino	Ensino superior incompleto	Ciências Exatas e da Terra	True	False	TT04	Section 1 - Bar Charts diagram	go	/os2/7/go/barsgrid/last/right/13	1	1	1	1715108010246	1715108012252	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 OPR/107.0.0.0	
os2	5	24	COMPLETED	masked@email.br	22	Masculino	Ensino superior incompleto	Ciências Exatas e da Terra	True	False	TT04	Section 1 - Bar Charts diagram	go	/os2/7/go/barsgrid/last/right/41	1	1	1	1715108013216	1715108015260	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 OPR/107.0.0.0	
os2	5	25	COMPLETED	masked@email.br	22	Masculino	Ensino superior incompleto	Ciências Exatas e da Terra	True	False	TT04	Section 1 - Bar Charts diagram	go	/os2/7/go/barsgrid/last/repeat/115	3	3	3	1715108015632	1715108026596	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 OPR/107.0.0.0	
os2	5	26	COMPLETED	masked@email.br	22	Masculino	Ensino superior incompleto	Ciências Exatas e da Terra	True	False	TT04	Section 1 - Bar Charts diagram	go	/os2/7/go/barsgrid/last/repeat/38	1	1	1	1715108027027	1715108030460	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 OPR/107.0.0.0	
os2	6	1	COMPLETED	masked@email.br	19	Masculino	Ensino superior incompleto	Ciências Exatas e da Terra	True	False	TT03	Section 0 - Bar Charts diagram	instruction	/os2/0/instruction/barsgrid/first/common	0	0	0	1715127026316	1715127476774	Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	é mais fácil classificar usando o gráfico de radar
os2	6	2	COMPLETED	masked@email.br	19	Masculino	Ensino superior incompleto	Ciências Exatas e da Terra	True	False	TT04	Section 0 - Bar Charts diagram	warmup	/os2/1/warmup/barsgrid/first/common/49	1	1	1	1715127478372	1715127498310	Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	é mais fácil classificar usando o gráfico de radar
os2	6	3	COMPLETED	masked@email.br	19	Masculino	Ensino superior incompleto	Ciências Exatas e da Terra	True	False	TT04	Section 0 - Bar Charts diagram	warmup	/os2/1/warmup/barsgrid/first/common/82	2	2	2	1715127499449	1715127510325	Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	é mais fácil classificar usando o gráfico de radar
os2	6	4	COMPLETED	masked@email.br	19	Masculino	Ensino superior incompleto	Ciências Exatas e da Terra	True	False	TT04	Section 0 - Bar Charts diagram	warmup	/os2/1/warmup/barsgrid/first/common/104	3	3	3	1715127511455	1715127539168	Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	é mais fácil classificar usando o gráfico de radar
os2	6	5	COMPLETED	masked@email.br	19	Masculino	Ensino superior incompleto	Ciências Exatas e da Terra	True	False	TT03	Section 0 - Bar Charts diagram	set-ready	/os2/2/set-ready/barsgrid/first/common	0	0	0	1715127539612	1715127540742	Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	é mais fácil classificar usando o gráfico de radar
os2	6	6	COMPLETED	masked@email.br	19	Masculino	Ensino superior incompleto	Ciências Exatas e da Terra	True	False	TT04	Section 0 - Bar Charts diagram	go	/os2/3/go/barsgrid/first/left/54	2	2	2	1715127541879	1715127598838	Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	é mais fácil classificar usando o gráfico de radar
os2	6	7	COMPLETED	masked@email.br	19	Masculino	Ensino superior incompleto	Ciências Exatas e da Terra	True	False	TT04	Section 0 - Bar Charts diagram	go	/os2/3/go/barsgrid/first/left/23	1	1	1	1715127599947	1715127636408	Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	é mais fácil classificar usando o gráfico de radar
os2	6	8	COMPLETED	masked@email.br	19	Masculino	Ensino superior incompleto	Ciências Exatas e da Terra	True	False	TT04	Section 0 - Bar Charts diagram	go	/os2/3/go/barsgrid/first/common/115	3	3	3	1715127637646	1715127652201	Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	é mais fácil classificar usando o gráfico de radar
os2	6	9	COMPLETED	masked@email.br	19	Masculino	Ensino superior incompleto	Ciências Exatas e da Terra	True	False	TT04	Section 0 - Bar Charts diagram	go	/os2/3/go/barsgrid/first/common/38	1	1	1	1715127653309	1715127658645	Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	é mais fácil classificar usando o gráfico de radar
os2	6	10	COMPLETED	masked@email.br	19	Masculino	Ensino superior incompleto	Ciências Exatas e da Terra	True	False	TT04	Section 0 - Bar Charts diagram	go	/os2/3/go/barsgrid/first/right/13	1	1	1	1715127659725	1715127668181	Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	é mais fácil classificar usando o gráfico de radar
os2	6	11	COMPLETED	masked@email.br	19	Masculino	Ensino superior incompleto	Ciências Exatas e da Terra	True	False	TT04	Section 0 - Bar Charts diagram	go	/os2/3/go/barsgrid/first/right/41	1	1	1	1715127669223	1715127673002	Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	é mais fácil classificar usando o gráfico de radar
os2	6	12	COMPLETED	masked@email.br	19	Masculino	Ensino superior incompleto	Ciências Exatas e da Terra	True	False	TT04	Section 0 - Bar Charts diagram	go	/os2/3/go/barsgrid/first/repeat/115	3	3	3	1715127673360	1715127684176	Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	é mais fácil classificar usando o gráfico de radar
os2	6	13	COMPLETED	masked@email.br	19	Masculino	Ensino superior incompleto	Ciências Exatas e da Terra	True	False	TT04	Section 0 - Bar Charts diagram	go	/os2/3/go/barsgrid/first/repeat/38	1	1	1	1715127685141	1715127688283	Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	é mais fácil classificar usando o gráfico de radar
os2	6	14	COMPLETED	masked@email.br	19	Masculino	Ensino superior incompleto	Ciências Exatas e da Terra	True	False	TT03	Section 1 - Polygrid  diagram	instruction	/os2/4/instruction/polygrid/last/common	0	0	0	1715127690903	1715127887773	Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	é mais fácil classificar usando o gráfico de radar
os2	6	15	COMPLETED	masked@email.br	19	Masculino	Ensino superior incompleto	Ciências Exatas e da Terra	True	False	TT04	Section 1 - Polygrid  diagram	warmup	/os2/5/warmup/polygrid/last/common/49	1	1	1	1715127889743	1715127892511	Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	é mais fácil classificar usando o gráfico de radar
os2	6	16	COMPLETED	masked@email.br	19	Masculino	Ensino superior incompleto	Ciências Exatas e da Terra	True	False	TT04	Section 1 - Polygrid  diagram	warmup	/os2/5/warmup/polygrid/last/common/82	2	2	2	1715127894019	1715127912953	Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	é mais fácil classificar usando o gráfico de radar
os2	6	17	COMPLETED	masked@email.br	19	Masculino	Ensino superior incompleto	Ciências Exatas e da Terra	True	False	TT04	Section 1 - Polygrid  diagram	warmup	/os2/5/warmup/polygrid/last/common/104	3	3	3	1715127914643	1715127917680	Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	é mais fácil classificar usando o gráfico de radar
